2026-05-08 14:47:38,637 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/bootstrap/font/bootstrap-icons.css
2026-05-08 14:47:38,638 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,638 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,646 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/fontawesome/css/all.min.css
2026-05-08 14:47:38,646 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,647 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/fontawesome/css/all.min.css
2026-05-08 14:47:38,647 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,647 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,647 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/img/logo2-icon.png
2026-05-08 14:47:38,648 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,648 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/img/logo2-icon.png
2026-05-08 14:47:38,648 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,648 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,648 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/img/logo.png
2026-05-08 14:47:38,648 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,649 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/img/logo.png
2026-05-08 14:47:38,649 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,649 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,650 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,655 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,656 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/js/jquery.min.js
2026-05-08 14:47:38,657 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,657 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/js/jquery.min.js
2026-05-08 14:47:38,658 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,659 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,671 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,672 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,673 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/js/sweetalert2.all.min.js
2026-05-08 14:47:38,673 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,673 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/js/sweetalert2.all.min.js
2026-05-08 14:47:38,674 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,674 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,681 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/bootstrap/js/bootstrap.bundle.min.js
2026-05-08 14:47:38,681 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,682 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/bootstrap/js/bootstrap.bundle.min.js
2026-05-08 14:47:38,682 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,683 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,685 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,687 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,689 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/js/web.deploy.js
2026-05-08 14:47:38,690 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,690 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/js/web.deploy.js
2026-05-08 14:47:38,690 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,690 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,703 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,706 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,713 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:47:38,738 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/img/favicon.png
2026-05-08 14:47:38,739 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:47:38,739 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/img/favicon.png
2026-05-08 14:47:38,739 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:47:38,739 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:47:38,744 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 304
2026-05-08 14:48:19,729 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /settings
2026-05-08 14:48:19,730 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,730 (17543)|17543 DEBUG   webmiddlew check_sess (91): /settings
2026-05-08 14:48:19,730 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,730 (17543)|17543 DEBUG   routes.py  show_setti (157): Call settings
2026-05-08 14:48:19,731 (17543)|17543 DEBUG   routes.py  show_setti (160): Send response
2026-05-08 14:48:19,731 (17543)|17543 DEBUG   workflow.p get_workfl (210): len len(step_mapping)=18, len(workflow_dict["step_action"])=1
2026-05-08 14:48:19,732 (17543)|17543 WARNING workflow.p get_all_wo (114): Use of old workflow file: /home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc/workflow.json. Migrate to single etc/workflows/*.json file for each workflow!
2026-05-08 14:48:19,732 (17543)|17543 DEBUG   routes.py  get_sideba (31): Sidebar: {'projects': ['test'], 'current_user': 'PROUZA', 'logs': ['index.log', '.gitkeep'], 'active': 'settings'}
2026-05-08 14:48:19,850 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,875 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/bootstrap/css/bootstrap.min.css
2026-05-08 14:48:19,875 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,875 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/bootstrap/css/bootstrap.min.css
2026-05-08 14:48:19,875 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,875 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,880 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,890 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/bootstrap/font/bootstrap-icons.css
2026-05-08 14:48:19,890 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,890 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/bootstrap/font/bootstrap-icons.css
2026-05-08 14:48:19,890 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,891 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,899 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/fontawesome/css/all.min.css
2026-05-08 14:48:19,899 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,899 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/fontawesome/css/all.min.css
2026-05-08 14:48:19,899 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,899 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,901 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,901 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/img/logo2-icon.png
2026-05-08 14:48:19,901 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,901 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/img/logo2-icon.png
2026-05-08 14:48:19,901 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,901 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,902 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/img/logo.png
2026-05-08 14:48:19,902 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,902 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/img/logo.png
2026-05-08 14:48:19,902 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,902 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,903 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/js/jquery.min.js
2026-05-08 14:48:19,903 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,904 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/js/jquery.min.js
2026-05-08 14:48:19,904 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,904 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,911 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,919 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,920 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,920 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,938 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/js/sweetalert2.all.min.js
2026-05-08 14:48:19,939 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,939 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/js/sweetalert2.all.min.js
2026-05-08 14:48:19,939 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,940 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,944 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/bootstrap/js/bootstrap.bundle.min.js
2026-05-08 14:48:19,945 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,945 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/bootstrap/js/bootstrap.bundle.min.js
2026-05-08 14:48:19,945 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,945 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,950 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/js/web.deploy.js
2026-05-08 14:48:19,950 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,951 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/js/web.deploy.js
2026-05-08 14:48:19,951 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,951 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,957 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,959 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,965 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:19,983 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/bootstrap/font/fonts/bootstrap-icons.woff2
2026-05-08 14:48:19,983 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:19,984 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/bootstrap/font/fonts/bootstrap-icons.woff2
2026-05-08 14:48:19,984 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:19,984 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:19,991 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:20,795 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/img/favicon.png
2026-05-08 14:48:20,796 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:20,796 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/img/favicon.png
2026-05-08 14:48:20,797 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:20,797 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:20,802 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:48:21,426 (17543)|17543 DEBUG   webmiddlew dispatch   (61): Now call handler for /static/assets/fontawesome/webfonts/fa-solid-900.woff2
2026-05-08 14:48:21,427 (17543)|17543 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:48:21,427 (17543)|17543 DEBUG   webmiddlew check_sess (91): /static/assets/fontawesome/webfonts/fa-solid-900.woff2
2026-05-08 14:48:21,427 (17543)|17543 DEBUG   webmiddlew check_sess (95): No need to check session. Only media!
2026-05-08 14:48:21,428 (17543)|17543 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:48:21,433 (17543)|17543 DEBUG   webmiddlew dispatch   (83): Response send code: 200
2026-05-08 14:51:05,890 (18134)|18134 DEBUG   index.py   <module>   (21): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:51:06,045 (18134)|18134 INFO    index.py   <module>   (146): Run WebApp from MAIN
2026-05-08 14:51:06,120 (18134)|18134 DEBUG   selector_e __init__   (64): Using selector: EpollSelector
2026-05-08 14:51:13,473 (18134)|18134 DEBUG   webmiddlew dispatch   (61): Now call handler for /settings
2026-05-08 14:51:13,473 (18134)|18134 DEBUG   webmiddlew check_sess (90): sys.path=['/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/webapp', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/etc', '/usr/lib/python313.zip', '/usr/lib/python3.13', '/usr/lib/python3.13/lib-dynload', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser/.venv/lib/python3.13/site-packages', '/usr/lib/python3.13/site-packages', '/home/andreas/projects/opensource/i-releaser-unit-tests/i-releaser']
2026-05-08 14:51:13,473 (18134)|18134 DEBUG   webmiddlew check_sess (91): /settings
2026-05-08 14:51:13,474 (18134)|18134 DEBUG   webmiddlew dispatch   (69): Session check result: None
2026-05-08 14:51:13,475 (18134)|18134 DEBUG   routes.py  show_setti (157): Call settings
2026-05-08 14:51:13,475 (18134)|18134 DEBUG   routes.py  show_setti (160): Send response
2026-05-08 14:51:13,477 (18134)|18134 DEBUG   workflow.p get_workfl (210): len len(step_mapping)=18, len(workflow_dict["step_action"])=1
